,speaker,path
1500,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563288.mp3
1501,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563289.mp3
1502,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563290.mp3
1503,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563291.mp3
1504,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563292.mp3
1505,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563293.mp3
1506,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563294.mp3
1507,ea78257ceab1da0980e844afb20919f1380984daa5f83cba35511ff84005184949c4d48199f212ffd21626877bb708c74e898be65eff2208efac04b4cb3dcc22,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563295.mp3
1508,9837c7b35c16ecd782ec0c83f8300f24a64f4b142afee00838cc97f47a887e10e122902e0ffef89ffde6aabc06d95725544f51289eebdb9ce4d9e44b28762567,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563411.mp3
1509,9837c7b35c16ecd782ec0c83f8300f24a64f4b142afee00838cc97f47a887e10e122902e0ffef89ffde6aabc06d95725544f51289eebdb9ce4d9e44b28762567,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563412.mp3
1510,9837c7b35c16ecd782ec0c83f8300f24a64f4b142afee00838cc97f47a887e10e122902e0ffef89ffde6aabc06d95725544f51289eebdb9ce4d9e44b28762567,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563413.mp3
1511,9837c7b35c16ecd782ec0c83f8300f24a64f4b142afee00838cc97f47a887e10e122902e0ffef89ffde6aabc06d95725544f51289eebdb9ce4d9e44b28762567,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563414.mp3
1512,9837c7b35c16ecd782ec0c83f8300f24a64f4b142afee00838cc97f47a887e10e122902e0ffef89ffde6aabc06d95725544f51289eebdb9ce4d9e44b28762567,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563415.mp3
1513,f0c127583ec68f4cd62152a0f795153c595e76bc45b88802d41510d44e744dd8427456862e5d58ef455aa8fd7eb4a1e7c863a1bcff5713595dfbc5c7b4ea6b5f,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563416.mp3
1514,f0c127583ec68f4cd62152a0f795153c595e76bc45b88802d41510d44e744dd8427456862e5d58ef455aa8fd7eb4a1e7c863a1bcff5713595dfbc5c7b4ea6b5f,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563417.mp3
1515,f0c127583ec68f4cd62152a0f795153c595e76bc45b88802d41510d44e744dd8427456862e5d58ef455aa8fd7eb4a1e7c863a1bcff5713595dfbc5c7b4ea6b5f,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563418.mp3
1516,f0c127583ec68f4cd62152a0f795153c595e76bc45b88802d41510d44e744dd8427456862e5d58ef455aa8fd7eb4a1e7c863a1bcff5713595dfbc5c7b4ea6b5f,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563419.mp3
1517,f0c127583ec68f4cd62152a0f795153c595e76bc45b88802d41510d44e744dd8427456862e5d58ef455aa8fd7eb4a1e7c863a1bcff5713595dfbc5c7b4ea6b5f,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38563420.mp3
1518,cb0e457a08c8e5b6bcba0731b1810349dd6b381a6d078a5e45eef9d7b2c8e8a544ad463687b6346a2977b71dc574c53ba45b65889e36db2af61bf36f4704fcde,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38566980.mp3
1519,cb0e457a08c8e5b6bcba0731b1810349dd6b381a6d078a5e45eef9d7b2c8e8a544ad463687b6346a2977b71dc574c53ba45b65889e36db2af61bf36f4704fcde,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38566981.mp3
1520,cb0e457a08c8e5b6bcba0731b1810349dd6b381a6d078a5e45eef9d7b2c8e8a544ad463687b6346a2977b71dc574c53ba45b65889e36db2af61bf36f4704fcde,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38566982.mp3
1521,cb0e457a08c8e5b6bcba0731b1810349dd6b381a6d078a5e45eef9d7b2c8e8a544ad463687b6346a2977b71dc574c53ba45b65889e36db2af61bf36f4704fcde,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38566984.mp3
1522,058b69aafa62d8febeb12e44239ca597b1d346a40b1451163eb96359b0c9569c67096ad4db6c2c8f1b93c98284c349741c3bec2389886325019ed8ae50d1f050,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38588958.mp3
1523,058b69aafa62d8febeb12e44239ca597b1d346a40b1451163eb96359b0c9569c67096ad4db6c2c8f1b93c98284c349741c3bec2389886325019ed8ae50d1f050,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38588960.mp3
1524,058b69aafa62d8febeb12e44239ca597b1d346a40b1451163eb96359b0c9569c67096ad4db6c2c8f1b93c98284c349741c3bec2389886325019ed8ae50d1f050,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38588962.mp3
1525,058b69aafa62d8febeb12e44239ca597b1d346a40b1451163eb96359b0c9569c67096ad4db6c2c8f1b93c98284c349741c3bec2389886325019ed8ae50d1f050,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38588964.mp3
1526,058b69aafa62d8febeb12e44239ca597b1d346a40b1451163eb96359b0c9569c67096ad4db6c2c8f1b93c98284c349741c3bec2389886325019ed8ae50d1f050,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38588965.mp3
1527,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590812.mp3
1528,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590813.mp3
1529,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590814.mp3
1530,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590815.mp3
1531,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590816.mp3
1532,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590822.mp3
1533,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590823.mp3
1534,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590824.mp3
1535,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590826.mp3
1536,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590827.mp3
1537,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590828.mp3
1538,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590829.mp3
1539,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590830.mp3
1540,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590831.mp3
1541,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590832.mp3
1542,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590833.mp3
1543,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590834.mp3
1544,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590835.mp3
1545,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590836.mp3
1546,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590837.mp3
1547,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590838.mp3
1548,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590839.mp3
1549,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590840.mp3
1550,d2b517d9ef7aec6b63d41fefeee036f63e8342e743c4f3f2e47c85c98c06df33c402a8e43144c8916f4aeb570f852f65ccf950aa1eb244290300e00e0d3272d2,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38590841.mp3
1551,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597053.mp3
1552,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597054.mp3
1553,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597055.mp3
1554,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597056.mp3
1555,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597057.mp3
1556,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597085.mp3
1557,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597086.mp3
1558,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597087.mp3
1559,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597088.mp3
1560,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597089.mp3
1561,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597105.mp3
1562,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597106.mp3
1563,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597107.mp3
1564,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597108.mp3
1565,2537dbc9de6408fae6dff914302941f2066b87ddc68dccc3c0de286ea7af2b90a85bf7a381660423e7e3fde6bcd6b40bdc2d9803a7508ad57926953e81e1ed7c,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38597109.mp3
1566,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600230.mp3
1567,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600231.mp3
1568,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600232.mp3
1569,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600233.mp3
1570,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600234.mp3
1571,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600235.mp3
1572,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600237.mp3
1573,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600238.mp3
1574,28a0e5ec608af5cd213913d7983eff7c8a8f4dad4c47f62fc8ca0e3745eec8be99c1a7433d49b4518fb2263d559030b939dd6799e177958164ef94ee73bf5e93,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38600239.mp3
1575,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647086.mp3
1576,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647097.mp3
1577,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647098.mp3
1578,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647099.mp3
1579,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647100.mp3
1580,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647106.mp3
1581,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647107.mp3
1582,f3b6c4cd74e899e2394ecf7d251ed8d8615afbf67ed24b6810a8dd0d68753e800b602452e1f8835f7e109cd4780e8cf2b7a2dbf513b9852d0046b3e47490109d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38647123.mp3
1583,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663512.mp3
1584,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663513.mp3
1585,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663514.mp3
1586,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663515.mp3
1587,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663516.mp3
1588,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663517.mp3
1589,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663518.mp3
1590,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663519.mp3
1591,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663520.mp3
1592,30bd1db780c0a90f646fc8927b1d9e700edf871c51c079d7e05506ff35213f5a34dec755eb21f85624e7fd7f1fc3281619ee418533f73cf3c2d929717f7e5285,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663521.mp3
1593,581be2635edd7fdce65c611e5a71727ff080f3579e7cb5bc6c71a06f4f0a7589bb3f8d0d41b042e0c2ab577fd9f78967f3a39fa6a1a0690642192b4f2b46949d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663842.mp3
1594,581be2635edd7fdce65c611e5a71727ff080f3579e7cb5bc6c71a06f4f0a7589bb3f8d0d41b042e0c2ab577fd9f78967f3a39fa6a1a0690642192b4f2b46949d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663843.mp3
1595,581be2635edd7fdce65c611e5a71727ff080f3579e7cb5bc6c71a06f4f0a7589bb3f8d0d41b042e0c2ab577fd9f78967f3a39fa6a1a0690642192b4f2b46949d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663844.mp3
1596,581be2635edd7fdce65c611e5a71727ff080f3579e7cb5bc6c71a06f4f0a7589bb3f8d0d41b042e0c2ab577fd9f78967f3a39fa6a1a0690642192b4f2b46949d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663846.mp3
1597,581be2635edd7fdce65c611e5a71727ff080f3579e7cb5bc6c71a06f4f0a7589bb3f8d0d41b042e0c2ab577fd9f78967f3a39fa6a1a0690642192b4f2b46949d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38663847.mp3
1598,253c224d4fa94136de13a9d072e6e58b6db17fbc5cb700f5dc11188d91fe3b08345c16d3408f2a30bc23dd84180338696d9cff94f3529ccc038f4d391853728d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38671108.mp3
1599,253c224d4fa94136de13a9d072e6e58b6db17fbc5cb700f5dc11188d91fe3b08345c16d3408f2a30bc23dd84180338696d9cff94f3529ccc038f4d391853728d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38671109.mp3
1600,253c224d4fa94136de13a9d072e6e58b6db17fbc5cb700f5dc11188d91fe3b08345c16d3408f2a30bc23dd84180338696d9cff94f3529ccc038f4d391853728d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38671110.mp3
1601,253c224d4fa94136de13a9d072e6e58b6db17fbc5cb700f5dc11188d91fe3b08345c16d3408f2a30bc23dd84180338696d9cff94f3529ccc038f4d391853728d,..\data.\cv-corpus-16.1-delta-2023-12-06\pt\clips\common_voice_pt_38671111.mp3
